ART,PROJ,CHG,DIST,QE,TOF,DRIFT
155,M4A2,3W,4411,320.0,22.9,1.6
155,M4A2,3W,4452,324.0,23.1,1.6
155,M4A2,3W,4493,328.0,23.3,1.6
155,M4A2,3W,4535,332.0,23.5,1.7
155,M4A2,3W,4578,336.0,23.8,1.7
155,M4A2,3W,4620,341.0,24.0,1.7
155,M4A2,3W,4663,345.0,24.2,1.8
155,M4A2,3W,4707,349.0,24.5,1.8
155,M4A2,3W,4750,354.0,24.7,1.8
155,M4A2,3W,4794,358.0,24.9,1.9
155,M4A2,3W,4838,363.0,25.2,1.9
155,M4A2,3W,4882,367.0,25.4,1.9
155,M4A2,3W,4926,372.0,25.6,2.0
155,M4A2,3W,4970,376.0,25.9,2.0
155,M4A2,3W,5014,381.0,26.1,2.0
155,M4A2,3W,5058,386.0,26.4,2.1
155,M4A2,3W,5102,391.0,26.6,2.1
155,M4A2,3W,5146,396.0,26.8,2.2
155,M4A2,3W,5190,401.0,27.1,2.2
155,M4A2,3W,5233,406.0,27.3,2.2
155,M4A2,3W,5277,411.0,27.6,2.3
155,M4A2,3W,5320,416.0,27.8,2.3
155,M4A2,3W,5363,421.0,28.0,2.4
155,M4A2,3W,5406,426.0,28.3,2.4
155,M4A2,3W,5449,431.0,28.5,2.4
155,M4A2,3W,5491,437.0,28.8,2.5
155,M4A2,3W,5534,442.0,29.0,2.5
155,M4A2,3W,5576,447.0,29.2,2.6
155,M4A2,3W,5617,453.0,29.5,2.6
155,M4A2,3W,5658,458.0,29.7,2.6
155,M4A2,3W,5699,464.0,30.0,2.7
155,M4A2,3W,5740,469.0,30.2,2.7
155,M4A2,3W,5780,475.0,30.5,2.8
155,M4A2,3W,5820,480.0,30.7,2.8
155,M4A2,3W,5860,486.0,31.0,2.9
155,M4A2,3W,5899,492.0,31.2,2.9
155,M4A2,3W,5938,498.0,31.5,3.0
155,M4A2,3W,5977,504.0,31.7,3.0
155,M4A2,3W,6015,509.0,32.0,3.1
155,M4A2,3W,6052,515.0,32.2,3.1
155,M4A2,3W,6089,522.0,32.5,3.2
155,M4A2,3W,6126,528.0,32.8,3.2
155,M4A2,3W,6163,534.0,33.0,3.3
155,M4A2,3W,6198,540.0,33.3,3.3
155,M4A2,3W,6234,547.0,33.6,3.4
155,M4A2,3W,6269,553.0,33.8,3.4
155,M4A2,3W,6303,560.0,34.1,3.5
155,M4A2,3W,6337,566.0,34.4,3.6
155,M4A2,3W,6371,573.0,34.6,3.6
155,M4A2,3W,6404,580.0,34.9,3.7
155,M4A2,3W,6436,587.0,35.2,3.7
155,M4A2,3W,6469,594.0,35.5,3.8
155,M4A2,3W,6500,601.0,35.8,3.8
155,M4A2,3W,6531,609.0,36.1,3.9
155,M4A2,3W,6561,616.0,36.4,4.0
155,M4A2,3W,6591,624.0,36.7,4.0
155,M4A2,3W,6621,633.0,37.0,4.1
155,M4A2,3W,6649,641.0,37.4,4.2
155,M4A2,3W,6677,650.0,37.7,4.3
155,M4A2,3W,6705,659.0,38.0,4.3
155,M4A2,3W,6732,669.0,38.4,4.4
155,M4A2,3W,6758,679.0,38.8,4.5
155,M4A2,3W,6784,691.0,39.2,4.6
155,M4A2,3W,6808,703.0,39.7,4.7
155,M4A2,3W,6832,718.0,40.2,4.8
155,M4A2,3W,6854,736.0,40.9,5.0
155,M4A2,3W,6874,763.0,41.9,5.3
155,M4A2,4G,4095,270.0,19.6,1.2
155,M4A2,4G,4112,272.0,19.9,1.2
155,M4A2,4G,4133,273.0,20.1,1.2
155,M4A2,4G,4158,275.0,20.3,1.2
155,M4A2,4G,4185,278.0,20.6,1.3
155,M4A2,4G,4215,280.0,20.8,1.3
155,M4A2,4G,4248,283.0,21.0,1.3
155,M4A2,4G,4283,286.0,21.3,1.4
155,M4A2,4G,4320,289.0,21.5,1.4
155,M4A2,4G,4358,292.0,21.8,1.4
155,M4A2,4G,4399,295.0,22.0,1.5
155,M4A2,4G,4440,299.0,22.2,1.5
155,M4A2,4G,4483,303.0,22.5,1.5
155,M4A2,4G,4527,307.0,22.7,1.5
155,M4A2,4G,4572,311.0,23.0,1.6
155,M4A2,4G,4618,315.0,23.2,1.6
155,M4A2,4G,4665,319.0,23.5,1.7
155,M4A2,4G,4712,323.0,23.7,1.7
155,M4A2,4G,4760,327.0,24.0,1.7
155,M4A2,4G,4809,332.0,24.3,1.8
155,M4A2,4G,4858,336.0,24.5,1.8
155,M4A2,4G,4907,341.0,24.8,1.8
155,M4A2,4G,4957,346.0,25.0,1.9
155,M4A2,4G,5007,350.0,25.3,1.9
155,M4A2,4G,5057,355.0,25.5,2.0
155,M4A2,4G,5108,360.0,25.8,2.0
155,M4A2,4G,5158,365.0,26.1,2.0
155,M4A2,4G,5209,370.0,26.3,2.1
155,M4A2,4G,5260,375.0,26.6,2.1
155,M4A2,4G,5310,380.0,26.8,2.2
155,M4A2,4G,5361,386.0,27.1,2.2
155,M4A2,4G,5412,391.0,27.4,2.3
155,M4A2,4G,5462,396.0,27.6,2.3
155,M4A2,4G,5513,402.0,27.9,2.3
155,M4A2,4G,5563,407.0,28.2,2.4
155,M4A2,4G,5613,413.0,28.4,2.4
155,M4A2,4G,5663,418.0,28.7,2.5
155,M4A2,4G,5713,424.0,29.0,2.5
155,M4A2,4G,5762,430.0,29.3,2.6
155,M4A2,4G,5811,435.0,29.5,2.6
155,M4A2,4G,5860,441.0,29.8,2.7
155,M4A2,4G,5909,447.0,30.1,2.7
155,M4A2,4G,5958,453.0,30.4,2.8
155,M4A2,4G,6006,459.0,30.6,2.8
155,M4A2,4G,6053,465.0,30.9,2.9
155,M4A2,4G,6101,472.0,31.2,2.9
155,M4A2,4G,6148,478.0,31.5,3.0
155,M4A2,4G,6195,484.0,31.8,3.0
155,M4A2,4G,6241,491.0,32.1,3.1
155,M4A2,4G,6287,497.0,32.3,3.1
155,M4A2,4G,6332,504.0,32.6,3.2
155,M4A2,4G,6377,510.0,32.9,3.2
155,M4A2,4G,6422,517.0,33.2,3.3
155,M4A2,4G,6466,524.0,33.5,3.4
155,M4A2,4G,6510,531.0,33.8,3.4
155,M4A2,4G,6553,538.0,34.1,3.5
155,M4A2,4G,6595,545.0,34.5,3.6
155,M4A2,4G,6638,553.0,34.8,3.6
155,M4A2,4G,6679,560.0,35.1,3.7
155,M4A2,4G,6720,568.0,35.4,3.8
155,M4A2,4G,6761,576.0,35.7,3.8
155,M4A2,4G,6801,584.0,36.1,3.9
155,M4A2,4G,6841,592.0,36.4,4.0
155,M4A2,4G,6880,601.0,36.8,4.1
155,M4A2,4G,6918,610.0,37.1,4.1
155,M4A2,4G,6956,619.0,37.5,4.2
155,M4A2,4G,6993,628.0,37.9,4.3
155,M4A2,4G,7030,638.0,38.3,4.4
155,M4A2,4G,7065,649.0,38.7,4.5
155,M4A2,4G,7101,660.0,39.2,4.6
155,M4A2,4G,7135,673.0,39.7,4.7
155,M4A2,4G,7168,686.0,40.2,4.8
155,M4A2,4G,7201,701.0,40.8,5.0
155,M4A2,4G,7232,719.0,41.4,5.1
155,M4A2,4G,7262,744.0,42.4,5.4
155,M4A2,4W,4524,259.0,20.4,1.2
155,M4A2,4W,4540,260.0,20.6,1.3
155,M4A2,4W,4560,261.0,20.8,1.3
155,M4A2,4W,4584,263.0,21.0,1.3
155,M4A2,4W,4612,265.0,21.3,1.4
155,M4A2,4W,4642,267.0,21.5,1.4
155,M4A2,4W,4675,269.0,21.8,1.4
155,M4A2,4W,4711,272.0,22.0,1.5
155,M4A2,4W,4748,275.0,22.2,1.5
155,M4A2,4W,4788,278.0,22.5,1.5
155,M4A2,4W,4829,281.0,22.7,1.5
155,M4A2,4W,4872,284.0,23.0,1.6
155,M4A2,4W,4916,287.0,23.2,1.6
155,M4A2,4W,4962,290.0,23.4,1.6
155,M4A2,4W,5008,294.0,23.7,1.7
155,M4A2,4W,5056,298.0,23.9,1.7
155,M4A2,4W,5104,301.0,24.2,1.8
155,M4A2,4W,5154,305.0,24.4,1.8
155,M4A2,4W,5204,309.0,24.7,1.8
155,M4A2,4W,5254,313.0,24.9,1.9
155,M4A2,4W,5306,317.0,25.2,1.9
155,M4A2,4W,5357,321.0,25.4,1.9
155,M4A2,4W,5409,325.0,25.7,2.0
155,M4A2,4W,5462,329.0,25.9,2.0
155,M4A2,4W,5514,334.0,26.2,2.1
155,M4A2,4W,5567,338.0,26.5,2.1
155,M4A2,4W,5620,342.0,26.7,2.1
155,M4A2,4W,5673,347.0,27.0,2.2
155,M4A2,4W,5727,351.0,27.2,2.2
155,M4A2,4W,5780,356.0,27.5,2.3
155,M4A2,4W,5833,361.0,27.7,2.3
155,M4A2,4W,5887,365.0,28.0,2.4
155,M4A2,4W,5940,370.0,28.2,2.4
155,M4A2,4W,5993,375.0,28.5,2.4
155,M4A2,4W,6046,379.0,28.8,2.5
155,M4A2,4W,6099,384.0,29.0,2.5
155,M4A2,4W,6152,389.0,29.3,2.6
155,M4A2,4W,6205,394.0,29.5,2.6
155,M4A2,4W,6257,399.0,29.8,2.7
155,M4A2,4W,6309,404.0,30.1,2.7
155,M4A2,4W,6361,409.0,30.3,2.8
155,M4A2,4W,6413,414.0,30.6,2.8
155,M4A2,4W,6464,419.0,30.8,2.8
155,M4A2,4W,6515,424.0,31.1,2.9
155,M4A2,4W,6566,430.0,31.4,3.0
155,M4A2,4W,6616,435.0,31.6,3.0
155,M4A2,4W,6666,440.0,31.9,3.1
